relative_coverage,vaccine_efficacy,total_hospitalizations,age0,age1,age5,age10,age15,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75
0.20999999999999999,0.001,2450317.6261830735,34066.882551309311,136914.21885937225,27387.958921902416,29404.793599450459,108242.40859430488,212542.87324696998,212068.39128523919,204826.77982072739,194990.92668323842,183573.0677135562,186423.11468320579,223592.09089574084,205284.11129277732,175431.97752609308,122876.47494662486,70186.501129417957,122505.05443314258
0.22,0.001,2344630.7348565776,34248.90281144622,137645.59831581212,40325.073357409994,42652.728079774177,101303.64645686239,179099.80078337499,174254.19074459578,168186.10025996162,160191.88774971993,151078.53065054255,154078.51974876001,230860.57615446841,216260.88127148105,185314.67132432136,142179.17814199344,82665.054099905523,144285.39490614817
0.23000000000000001,0.001,1981481.3923837075,31910.666261116778,128248.18984441615,29082.330020802328,30796.268771019502,78062.46703861517,141240.32774579912,133483.23993698924,128786.71678351385,122785.56719430252,115890.55184073295,118113.86019231177,196216.61115711968,183562.45370421195,157832.48067335138,146610.77515411179,87002.616557336281,151856.2695079571
0.23999999999999999,0.001,2484054.4142099973,30146.908746642934,121159.47450938266,25729.762477711425,28220.009164871291,110410.08870358838,216114.31981063128,218169.97201071927,210252.84281668469,200553.78291838887,189412.16440460752,194055.47704825402,210317.61620530076,194313.76159609863,166474.56230253592,140017.53429964316,83304.551362682949,145401.58583225295
0.25,0.001,2331936.6628078646,34015.782438353097,136705.42928714078,27815.739530146948,30562.907229105884,116679.91786589315,222624.50571322217,218217.92703681317,211420.45553066331,201524.36723412425,189892.2270579887,191670.13892922772,179205.54623935645,164822.24079364276,140807.25850819331,104022.63778564511,58988.961034312597,102960.6205940354
0.26000000000000001,0.001,2686292.2905784077,45139.942659700449,181414.95857357193,49854.940747879373,52705.930130500754,120835.0531536029,210938.09094274914,203804.79283730156,196813.54807156019,187390.23482925314,176575.23399668655,179569.66560781567,270578.37122574786,253978.4343025079,218011.19531216956,131418.98266474641,75494.012799165721,131768.90272344922
0.27000000000000002,0.001,2117721.8268466517,31766.232087125805,127663.15162288898,28642.09874746051,32313.732884233992,98702.393012356479,171802.35501933948,169557.63837644417,164650.0293467681,157198.91181311308,148204.76270133271,148651.55138437464,183077.53830648065,164193.8252124381,139272.90953703312,137223.59048344061,78239.74537025149,136561.36094156941
0.28000000000000003,0.001,2723746.1070795227,39472.941794026432,158637.43422179722,45793.024041339828,48472.652858252462,109111.20522446143,190009.97713528707,185694.85445859557,179260.20129689359,170756.03309497482,161012.65580733167,164221.44721246295,274062.5185554506,255661.15296844751,219938.87618968761,198921.50485068714,117548.27998564039,205171.34738418672
0.28999999999999998,0.001,2210756.2002130351,35523.210775671389,142765.53322964424,36413.502724515522,38386.370941663874,78292.391147982125,133941.09086024566,135680.27865112503,130488.57932438061,124294.47535952281,117305.50190860119,120916.2719162977,237178.75299178861,223370.69179720088,192312.97912228532,178642.09697390284,103898.22915729598,181346.24333091144
0.29999999999999999,0.001,1922076.2373071481,30335.957310562157,121914.40656267936,33175.756525127967,36629.222954712066,89038.234997399559,147180.80536042422,150862.27239777579,146218.30834371131,139454.34962894078,131349.61733811966,132349.79372063739,177380.4395740969,161242.42401413509,137273.0923446393,112086.32636041143,63955.646924844048,111629.58294893111
0.31,0.001,1995438.5421930582,33955.893296992392,136465.42734205007,36818.970750114902,39853.312161899397,100856.20872388025,173148.05494827818,168267.63574901913,162637.76052882482,155218.28545395494,146658.08588732508,149201.5115185217,173259.24815239836,162903.70262427675,140102.33805718127,83955.889714938734,48129.659473244588,84006.557810157625
0.32000000000000001,0.001,2568911.8642250872,38538.404034806794,154879.27078443472,46045.408108414449,50278.518796237309,120746.22843751956,207325.70858574874,206956.00455801381,199896.85240822044,190544.44301365397,179729.57209871564,182856.775166843,233779.9587232112,217421.61624406226,186165.64894923673,137536.73084674688,78753.186880260444,137457.53658896143
0.33000000000000002,0.001,2245754.399262683,29593.705055272167,118933.56650062589,34354.892709431369,38034.049485065858,102004.68905908658,180147.17200045791,174401.02330373327,168797.64277192534,161017.01021114501,151922.14567159582,153933.82910591087,197212.45485844425,184226.14249615208,158042.45301402631,150360.86877567251,88428.214365876876,154344.53987826075
0.34000000000000002,0.001,2098174.6348150666,31983.165338191517,128535.49948474571,23574.745456354285,24693.980896269692,77774.274033393885,150672.79343291995,151483.29750293508,146019.57847387085,139044.59409272595,131035.20555122038,134002.58322140694,195724.95178405766,184212.94994017459,158629.88059411419,160721.95128772853,94726.855387472446,165338.32833748517
0.35000000000000003,0.001,1647683.7284005263,27268.029669827072,109584.9977154443,28156.233499388465,30234.197468488896,58050.996280154992,93602.104243445356,90541.7363370323,87432.27438714508,83292.931791828159,78536.514892274077,79927.207545772471,185082.40031406318,171722.44010210142,147290.51194959501,144213.49736111186,84776.644743912388,147971.01009894136
0.35999999999999999,0.001,1825849.3262844603,24434.579753631282,98198.5823368165,20700.245455528755,23313.939007431374,81824.693883392421,157089.88766540989,149436.40702775423,144176.34774888618,137633.21742172548,130098.49130899431,132896.36250482264,148498.59175680313,139058.85219269246,119878.73737581498,121096.9258500899,71942.846956288005,125570.61803837866
0.37,0.001,1643833.3832610152,31314.915348918505,125847.08825932672,37388.574467435028,40832.625976251809,75856.996618181656,114729.21562408874,114797.75694341508,111140.89554120092,105951.13644547234,99833.704745985931,100951.88478945568,145561.89068548751,132767.28105159989,113325.67264488277,114012.17092800364,65389.432877258652,114132.14031405057
0.38,0.001,2684611.9617668246,46250.745631675331,185874.92692297418,39565.266501127116,41213.236532186151,109884.96342534045,206084.16495526864,199994.63465973048,192678.42002898344,183550.77094168571,173077.30431197092,177008.94142531889,269129.24371849943,252919.01071076785,217876.80232366739,148749.48819660599,87692.911897691098,153061.1295833319
0.39000000000000001,0.001,2110586.3980408949,34468.416510028423,138523.39895578072,28821.285189625447,31014.716844167699,78582.319603372467,145505.89797252064,149102.70544327289,143274.56703670611,136457.21939584325,128826.27141790709,133086.07754603596,212188.53592388454,201413.02292891272,173874.20278584334,145138.89400783525,83888.333719833739,146420.53275932471
0.40000000000000002,0.001,1895849.6843214598,38066.418319390643,152980.63019966969,35853.750837866843,38303.700163078633,71091.628795916651,112256.09784051597,114283.99984460131,110075.17459918521,104945.98586285583,99088.583896751821,101731.29872244617,215092.45869058842,202073.58632995625,174153.61997920374,123999.03039083816,73523.753124032766,128329.9667245615
0.41000000000000003,0.001,1806642.8101030688,26452.91801938718,106306.63730678684,42731.571699637374,45932.64251456385,98734.082850837658,161580.83096667117,161445.42508721206,156301.17342259307,149098.5968309934,140458.38393648347,142016.21715498279,112081.02889876445,99801.838708795301,84832.530734167871,108622.09397948234,62011.17654417966,108235.66144753042
0.41999999999999998,0.001,2529519.5103801759,38486.914542364262,154671.6821461175,58293.949158550742,63004.128529467329,113644.23030547942,175492.52725171586,180362.97975670482,173951.86731177021,165863.18222863771,156523.66770418218,160225.14095685873,221724.67422989925,206367.88279402826,177603.97374334477,182703.03132932744,109491.24940297804,191108.42898874966
0.42999999999999999,0.001,1864217.3384865667,26076.09480240952,104793.02588523834,37745.60368446236,40783.975486944881,87745.359153402969,137321.18023857806,131988.40142225035,127428.2523173362,121766.28678183354,115335.78841617293,117556.60629241094,201897.83556344878,189114.25535862296,161874.53759806152,102159.95160853742,58508.379883202491,102121.80399365323
0.44,0.001,2703724.2276906143,35280.624498432102,141782.14991488436,33326.610377990801,35280.163056087258,118556.95287166811,231805.60144065716,231626.59033387905,223604.02045214773,212822.98989804479,200452.39976493199,204223.29561722634,251517.71596118179,234579.06166845583,201203.32504460379,134689.24351406164,77574.046222152436,135399.43705420889
0.45000000000000001,0.001,2078541.6971504013,34077.610889624535,136947.53440261711,40096.827003226717,42848.720017174172,85034.62664817262,137245.01041876563,131522.95045917772,127194.51997773629,121226.02800660189,114245.2475825221,115611.86866128903,211774.26828712007,196245.39598299097,168155.95951970536,161265.23039807304,92900.075360367351,162149.82353523682
0.46000000000000002,0.001,2517818.2245243173,32217.392381252062,129473.60698545794,47253.563251544103,49588.755269656431,113724.30932504059,202156.71646355014,203781.48961863146,195996.86061524544,186738.90063447875,176286.91008853391,181510.85982934356,218018.85254886281,205621.40772853704,177295.50809732181,152390.54627441306,89517.223306881409,156245.3221055668
0.47000000000000003,0.001,1758145.8682908569,28395.235056801517,114111.69523135775,38715.412310060739,42721.169812076703,83480.690003807162,126862.83774929374,122570.56559002376,118503.0050077519,113216.10284655417,107052.74850038209,108607.53598824248,158548.37897041117,146196.12501182582,124985.53136011891,122701.32089793464,73386.722961530584,128090.79099268361
0.47999999999999998,0.001,2141559.4412250901,34161.247587826758,137285.04505075616,40846.427724757443,45318.727465648415,105591.46956162348,171285.85718291765,167377.81590039367,161821.95940016932,154553.49242554279,146158.80512249406,148645.70139118584,177563.46732344796,164331.47444493082,140375.01027841176,133243.26463467241,77583.586222284473,135416.08950802713
0.48999999999999999,0.001,2208243.5696665943,37714.192829723055,151561.70772323926,31319.905155287299,34033.090964571988,91626.631466745821,161803.54182474239,161611.13642224489,156154.71754116321,148920.47396836322,140481.57451071648,142788.76168527408,205840.94496115358,190498.4978841868,163681.56546667917,149341.42469518067,87733.474795204616,153131.92777211801
0.5,0.001,1956163.0366939818,37753.809593445578,151720.25698806791,27490.152697728692,30518.31806907148,77925.48405680494,132025.8001733874,126162.60315000561,121997.73737175239,116593.46696565925,110268.78859027955,111942.30640472219,203336.85270096266,188954.082018819,162018.65098869341,138095.73870559869,79899.919877709151,139459.06834127399
0.51000000000000001,0.001,2602189.1444626795,27725.572384043142,111418.43090056084,49545.738880406279,52683.03760777053,140314.09420812319,249654.72736921319,235137.35555025114,227585.79728741999,217175.04939947269,204884.5984492361,207167.87323972397,154223.86700097148,143402.73026786672,123303.77500118501,175775.05100596524,102786.18626970494,179405.2596407652
0.52000000000000002,0.001,2372949.5669629299,29337.382083964814,117895.70755419543,34733.432087745437,36965.079524672015,110889.06185600613,208214.54255289442,207849.58616971123,200590.74818777756,191004.20720905857,180021.34815006409,183448.10083738458,217974.45175935311,204913.79825669056,176096.19410026423,107647.61263033107,60234.210268685929,105134.10373413109
0.53000000000000003,0.001,1911701.9515028568,30581.371270634038,122892.60724361494,35973.880555844858,38866.790597387037,93062.625070316732,158161.03270886344,159037.33537051169,153713.20832005545,146610.07803117743,138227.37085209833,140288.93022562427,154321.37353710685,139755.26002639666,119094.55602863396,109601.78447794534,62472.639023213625,109041.10816343226
0.54000000000000004,0.001,2546875.6242603832,41768.289038034352,167857.82155975924,43065.304331450869,45389.208965582104,100902.05917788726,176427.63210711483,177576.52925474648,170810.89552747016,162845.00790721114,153774.94703001986,158333.78709349496,242667.55684791337,229646.31444707102,198741.799460259,181219.65625072809,107760.78237447627,188088.03288716389
0.55000000000000004,0.001,2204135.6425886475,29859.382856094679,119994.79558443118,36880.965408780023,39081.103274856163,93633.800966668743,161304.03579191072,163166.71060286538,157592.12114771936,150238.0231994382,141695.71234327886,144431.37499214782,196074.50202281468,186829.20221124409,162104.10831402539,159531.11061917827,95329.133610443983,166389.55964275013
0.56000000000000005,0.001,2276523.6674588537,40775.46025305795,163864.59227493466,32228.903142942174,33818.696564487895,81727.214681211306,146915.30316963361,150667.33546108403,145087.93870456197,138113.9330854812,130194.07752163347,133600.40906945639,257212.1168869297,242550.46460635384,209193.68812379387,141965.41308621728,83268.848107319238,145339.27271975536
0.57000000000000006,0.001,2577520.3715088312,36566.3815423044,146944.21407761882,34307.931321142605,37598.540794991837,108600.11699478635,197891.59982852169,198659.14261599962,191330.73897188675,182576.37729065333,172599.41148864329,177125.61391511906,258831.83755036668,241306.93889885972,206999.14249566855,149098.21594678104,86356.188035769941,150727.97973971703
0.57999999999999996,0.001,1750996.9373853896,26509.155728228994,106528.54554391019,26504.674338051009,27948.671623216662,62788.611979090994,108099.49381308432,114679.77873841215,110580.80112461929,105323.78375735976,99254.684313188933,101625.76200941217,171562.97539251109,159679.07444693148,137461.15192840365,149705.67049795709,88417.778073062043,154326.32407794986
0.58999999999999997,0.001,2613825.6403386663,36779.222107842186,147801.83483122542,50618.82061237497,53311.196587629653,126179.11164922596,221584.08731776825,221408.21615674527,213657.3770809074,203608.97601340347,191997.23637221879,195974.11406296858,211015.29908552597,197269.52960840013,169748.85783416193,144004.66023852985,83363.179744059045,145503.92103567912
0.59999999999999998,0.001,2947242.7142696097,38936.824284553571,156473.28998844925,40163.241420848106,42888.058068956227,116963.41219384977,220929.57280483944,224110.53259903379,215538.05595570561,205337.08513419883,193803.55065654282,199864.48674210958,292773.48968327272,275891.50578373717,238187.34316926129,185814.42696301211,109115.41064379746,190452.42817744208
0.60999999999999999,0.001,1846119.8163103703,29773.900077945837,119651.49914980229,34281.556853195019,36469.03836356612,76612.762305113371,122557.93779673582,118140.42151044724,113980.0805337105,108919.05068173909,103085.85867812602,105398.67193107691,189607.08521448035,177810.8263962029,153074.19640713869,137244.47014377924,79955.821275062248,139556.63899224877
0.62,0.001,2152780.2674458744,24440.284045368175,98214.051701048171,42964.766357409542,45760.00327330955,102058.84141044975,170530.18276274268,162569.76275987824,157290.86381443252,150057.9402555917,141524.24431699145,143189.25473758209,184057.31491026259,169598.59470386215,145451.02440473947,157718.87740917696,93739.420898385317,163614.83968464407
0.63,0.001,3171515.3681928115,41031.718876730287,164889.90792990537,35107.269973922062,37105.420081224598,125335.99391535243,247136.33785040482,251055.23288969108,241856.18663165168,230348.25677285172,217290.58895711059,223012.76629829331,294547.54993929609,280161.32810608501,242103.9968675916,207902.40633162291,121158.21031197354,211472.19645910501
0.64000000000000001,0.001,2513643.4421666674,37341.152544655793,150059.75563923805,32720.526340210385,35546.603378157168,110454.09905058332,206201.33623680871,200612.11465785146,193290.79860206362,184589.12238738296,174599.09776660005,179054.50643313135,246070.53951777035,231861.77902253982,200630.44825557564,127201.40855350734,74090.672254064077,129319.48152652758
0.65000000000000002,0.001,1589333.9251791202,29694.366818632676,119325.73337917819,33371.033126525617,35642.592496363744,71975.086880260147,116988.18475853656,115391.17876794192,111497.84172469105,106340.04088352753,100337.41633922738,102162.0933159159,136225.08874409911,127491.57677546346,109859.40704426984,103904.96039559883,61603.401318689321,107523.92241019887
0.66000000000000003,0.001,3420822.4153647777,41770.593013936232,167861.15251821227,36071.613184935712,38019.687512245066,151983.51482026262,314151.76040867897,314958.80613564269,302935.63891891553,288619.90681300953,272497.59726606205,280756.94267576979,264116.90697051212,250150.23109473957,216111.705563044,183350.00657218767,108349.95834715369,189116.39354946962
0.67000000000000004,0.001,2351470.0434925873,35525.820628540067,142764.83596881223,39000.496658276199,40813.369488186589,109665.40117035081,203795.88233566965,194387.08954249686,187461.87230329119,178649.93464746195,168582.23937366222,172224.17915390176,183258.05342997317,172380.67145307464,148826.67737201328,141954.50555856194,84569.521167376413,147609.49324093875
0.68000000000000005,0.001,2498805.288109622,30299.445328107868,121758.35578264692,31120.251937227742,32918.973370341206,98134.131940986874,187890.83885769072,187934.25898444385,181159.57923438252,172675.97794625783,162872.27635854617,166719.29333097098,224184.91815235809,207834.71704154019,178979.43723308266,196041.43627618594,115931.68793657306,202349.70839827991
0.69000000000000006,0.001,2438737.0115008685,33995.987292061225,136612.05677979527,31125.956063260284,33264.342360540017,106362.94268350962,204199.68269112718,198875.81926969782,191944.24753029173,182818.94229765999,172374.72827999719,175616.9722434688,220860.39578379606,207452.87447504321,178329.75254603609,140516.2344398011,81731.000660104735,142655.07610467804
0.70000000000000007,0.001,2767474.071940959,42191.864567958808,169550.70934878031,43849.694679301043,46617.978792851842,106823.13931079798,186324.20473582853,187649.27573580743,180726.89873919444,172315.49850907241,162678.50349332139,167002.98214929915,265732.19460520113,246546.00031006188,211860.89369426854,219516.32499405998,130430.92015131089,227656.98812384298
0.70999999999999996,0.001,1609736.8632976811,24851.306866985924,99859.260012540704,32719.038143909966,36207.53877508991,64778.634802504428,93451.51316198078,90237.016840351018,87457.527455498028,83569.003931881089,78920.663807090095,79520.999642287352,174841.76121454203,158362.03895490506,134914.70362557011,141643.19605415544,83194.01229177865,145208.64771661069
0.71999999999999997,0.001,1909446.9004575175,23102.523151456116,92834.168220083899,35763.65842955462,38887.572600551357,87792.524338843243,139506.0946576845,128594.37959066713,124363.19252759506,119094.68784737268,112875.63200298508,114464.93754380915,198479.7302149061,185986.45078688773,160369.22679729277,130970.41986000325,78808.18060093894,137553.52128688587
0.72999999999999998,0.001,1723163.7263355963,24567.986039423191,98720.732626930374,29425.624437919578,32192.71746583865,82471.139202250546,138926.22742161149,140474.6051593727,136201.5995800769,129919.52689366209,122480.53445509801,123673.60579914367,149830.28899352206,137061.2968909239,117295.79070711826,99540.249794854695,58417.908929326411,101963.89193852358
0.73999999999999999,0.001,1368806.8727259703,25083.448148360079,100789.51661716991,29299.073112629754,32308.429555717339,74949.237856784326,123634.92445231257,120970.58511167663,117201.51961301395,111807.13309603294,105421.50110991343,106409.15383095146,87362.071716000166,79435.381847830664,67702.566628287561,72603.398704860447,41461.364294987194,72367.56702944194
0.75,0.001,1948705.5075042916,24988.786027662565,100415.13672736299,23775.232236522283,25621.447516171476,85137.121050428716,152895.10335380392,142538.76362528597,137772.36844923318,131803.57588698584,124856.43253970686,126706.34747412079,204250.03051674503,190188.66673516712,163134.46146109753,119107.89887992814,71214.605685935327,124299.52933813378
0.76000000000000001,0.001,2628206.8117646943,36561.510328245218,146916.68116641487,37538.34139047761,40724.536387319851,117376.92395460419,208188.64379315428,194130.7298267656,188136.65641146101,179534.0120263815,169414.17214169784,170595.07717653952,270343.30033396767,248421.35142395241,212014.395007902,158129.64871479967,91126.55219484058,159054.27948616998
0.77000000000000002,0.001,2649264.5703474488,36006.467481119835,144684.79353058399,32767.704956156744,34581.816756168817,109440.56397358239,205945.76795267913,212493.15293736305,205063.16203780725,195362.00231038049,184148.90830061084,187799.68516610746,255209.60295009176,235532.46645841617,201360.33610896397,156868.10436539145,91789.183544063912,160210.85151796151
0.78000000000000003,0.001,2462743.5951852961,33268.55155096807,133690.9005525352,27500.909797844757,28719.141684577065,92118.495429105285,183040.11251882993,184237.06864859388,177187.78493930661,168755.76125167724,159279.49855228286,164214.99814537939,239017.96509687742,228079.72355498374,197431.36452437969,169114.17124161223,100926.98205187387,176160.1656444688
0.79000000000000004,0.001,1434491.7412542154,18737.086383077629,75285.769746170336,18189.778804420199,20678.744197390748,69111.200632802531,123532.49657069368,119302.6880183819,115911.25043942376,110663.1019298678,104283.90224287011,104297.28407630647,118508.82554154175,105172.18300436702,88792.846958230686,93506.99906173104,54096.453754611939,94421.129892327852
0.80000000000000004,0.001,1716832.7905219197,34647.559362023923,139222.81535035817,33718.042975377197,36917.492102838216,69910.600540435204,110666.47329286691,112218.03321014166,108311.26682535073,103185.85964089123,97253.482326032565,99156.32976793035,161208.92529026855,150535.79285474127,129467.23386574004,126356.32486904564,74326.120842083445,129730.43740579477
0.81000000000000005,0.001,2713752.1026660334,34429.250411753834,138349.73685007199,53505.734535332405,57543.031097980871,121257.70380975326,198159.1712071553,201234.42522230078,194622.03351938317,185512.16541033937,174844.77698141531,177574.54619763134,291173.80671596515,274743.84319976473,237565.03184546687,140355.89795958274,84825.193959976692,148055.7537421592
0.82000000000000006,0.001,2568960.541393463,37417.090329794257,150353.20854694716,39171.595880409659,41786.767097128308,106219.65339661427,192701.38560257421,191222.41994548397,184399.15525162499,175751.22346343964,165779.4524174417,169469.93993069764,222528.6132186795,205987.48352899391,176576.48756261755,196369.19861091586,114090.6119554418,199136.25465465806
0.83000000000000007,0.001,1933191.7514599245,23704.785290440101,95251.733932855554,20360.955099064577,22798.809816894725,77879.679053284475,145515.55449818756,146335.33795187616,141809.87166015798,135155.11847460203,127243.04514680608,128426.2801697104,180116.2147139397,166482.90226066476,142820.34158749014,145625.118725682,85111.14670857595,148554.85636969248
0.83999999999999997,0.001,1988157.1921513043,25018.792388621674,100534.40866903387,25786.551594140583,27392.996055229763,79628.601319147914,147035.13187785231,145800.55187947757,140788.55038233416,134265.6903125025,126694.55496166725,129162.00106415024,213732.56296048063,200939.72983537838,173430.7845109888,122045.82938103867,71355.31923157358,124545.13572768655
0.84999999999999998,0.001,2661615.2781204125,31223.990942915982,125471.25152745719,43890.183826138185,46204.728724549946,106739.31134014313,191017.33671551634,191955.60793801612,184846.79883202235,176082.13656124737,166152.96241601362,170829.55829953513,264648.81140168302,253886.67700296608,220435.13185245622,185101.10833204008,110412.78611464841,192716.89629306312
0.85999999999999999,0.001,2448215.9121503024,33811.195606461653,135863.75621920926,31778.543099820155,33719.656375519648,107109.07574709745,203794.68762335944,205517.90073623258,198132.22410647626,188801.06978750287,178147.35505658254,182276.48329389267,238630.24387271274,224216.22078016875,192621.25942925742,113607.20645625486,65632.548630147619,114556.48532960648
0.87,0.001,2057391.7032682751,30144.119662839152,121132.26229001973,38318.155399252282,40964.383029315461,95445.44716096,170131.20177398802,163939.04040604725,157725.2245532551,150326.21947899793,141997.65011611331,145990.54768883079,197279.18317244976,184843.27717306314,158975.89966459785,99545.429825814237,58509.646711327499,102124.01516140345
